MSY|30.020687|-90.02359|2016-11-14T23:33:47Z|Rain|7.6|1007.6|94
DFW|32.82035|-97.011536|2016-11-14T23:05:47Z|Sunny|10.5|1036.1|56
BOS|42.31329|-71.61747|2016-11-15T00:49:47Z|Sunny|3.3|1025.2|71
YWG|49.853737|-97.292305|2016-11-14T23:05:47Z|Sunny|-3.6|1022.6|91
JAX|30.344692|-82.000656|2016-11-15T00:05:47Z|Sunny|10.5|1030.0|70
YVR|49.256107|-123.193954|2016-11-14T21:21:47Z|Snow|-4.1|1007.6|100
DTW|42.352627|-83.23929|2016-11-15T00:01:47Z|Sunny|1.8|1014.2|93
YYC|51.012783|-114.35434|2016-11-14T21:57:47Z|Sunny|-4.1|1019.4|93
LAX|34.02018|-118.691925|2016-11-14T21:41:47Z|Sunny|9.5|1019.8|58
YQB|46.85792|-71.48616|2016-11-15T00:49:47Z|Snow|-2.5|1009.4|100
DEN|39.764256|-104.99519|2016-11-14T22:37:47Z|Sunny|1.5|1017.4|88
PHX|33.6051|-112.40524|2016-11-14T22:05:47Z|Sunny|9.4|1031.5|72
SLC|40.776524|-112.06057|2016-11-14T22:05:47Z|Rain|1.4|1004.1|100
ORD|41.833393|-88.012344|2016-11-14T23:41:47Z|Sunny|1.3|1023.0|82
SFO|37.75768|-122.50764|2016-11-21T21:25:48Z|Sunny|1.5|1017.0|82
MSY|30.020687|-90.02359|2016-11-21T23:33:48Z|Sunny|7.7|1013.9|76
MEX|19.411406|-99.75886|2016-11-21T22:57:48Z|Rain|22.6|1006.5|55
DFW|32.82035|-97.011536|2016-11-21T23:05:48Z|Rain|10.6|1006.3|74
BOS|42.31329|-71.61747|2016-11-22T00:49:48Z|Rain|3.5|998.4|94
JAX|30.344692|-82.000656|2016-11-22T00:05:48Z|Rain|10.6|992.6|80
YYC|51.012783|-114.35434|2016-11-21T21:57:48Z|Sunny|-4.0|1019.3|100
YQB|46.85792|-71.48616|2016-11-22T00:49:48Z|Sunny|-2.4|1026.0|81
PHX|33.6051|-112.40524|2016-11-21T22:05:48Z|Sunny|9.5|1018.6|67
SLC|40.776524|-112.06057|2016-11-21T22:05:48Z|Sunny|1.4|1025.9|88
ORD|41.833393|-88.012344|2016-11-21T23:41:48Z|Rain|1.3|1008.8|95
YWG|49.853737|-97.292305|2016-11-21T23:05:48Z|Snow|-3.6|998.8|100
YVR|49.256107|-123.193954|2016-11-21T21:21:48Z|Sunny|-4.1|1026.2|100
DTW|42.352627|-83.23929|2016-11-22T00:01:48Z|Rain|1.8|989.9|100
LAX|34.02018|-118.691925|2016-11-21T21:41:48Z|Sunny|9.6|1026.9|67
DEN|39.764256|-104.99519|2016-11-21T22:37:48Z|Rain|1.6|1010.4|100
MSY|30.020687|-90.02359|2016-11-28T23:33:48Z|Sunny|7.7|1022.0|62
BOS|42.31329|-71.61747|2016-11-29T00:49:48Z|Rain|3.6|991.9|100
SFO|37.75768|-122.50764|2016-11-28T21:25:48Z|Sunny|1.6|1028.8|88
MEX|19.411406|-99.75886|2016-11-28T22:57:48Z|Sunny|22.6|1019.2|40
JAX|30.344692|-82.000656|2016-11-29T00:05:48Z|Rain|10.7|1004.5|85
DFW|32.82035|-97.011536|2016-11-28T23:05:48Z|Rain|10.8|1005.5|79
YYC|51.012783|-114.35434|2016-11-28T21:57:48Z|Sunny|-4.0|1031.0|100
YWG|49.853737|-97.292305|2016-11-28T23:05:48Z|Snow|-3.5|1012.6|100
YQB|46.85792|-71.48616|2016-11-29T00:49:48Z|Sunny|-2.3|1016.5|87
YVR|49.256107|-123.193954|2016-11-28T21:21:48Z|Snow|-4.0|992.0|100
PHX|33.6051|-112.40524|2016-11-28T22:05:48Z|Rain|9.6|1001.1|72
DTW|42.352627|-83.23929|2016-11-29T00:01:48Z|Sunny|1.9|1016.9|70
LAX|34.02018|-118.691925|2016-11-28T21:41:48Z|Rain|9.7|1008.2|94
DEN|39.764256|-104.99519|2016-11-28T22:37:48Z|Sunny|1.6|1015.4|76
SLC|40.776524|-112.06057|2016-11-28T22:05:48Z|Rain|1.5|1008.9|100
ORD|41.833393|-88.012344|2016-11-28T23:41:48Z|Sunny|1.4|1023.3|82
SFO|37.75768|-122.50764|2016-12-05T21:25:48Z|Sunny|1.6|1013.4|70
MEX|19.411406|-99.75886|2016-12-05T22:57:48Z|Rain|22.5|1006.9|52
DFW|32.82035|-97.011536|2016-12-05T23:05:48Z|Sunny|10.9|1016.5|52
MSY|30.020687|-90.02359|2016-12-05T23:33:48Z|Sunny|7.8|1028.1|62
YWG|49.853737|-97.292305|2016-12-05T23:05:48Z|Sunny|-3.5|1018.1|91
BOS|42.31329|-71.61747|2016-12-06T00:49:48Z|Sunny|3.7|1018.4|65
YVR|49.256107|-123.193954|2016-12-05T21:21:48Z|Sunny|-4.0|1026.6|99
JAX|30.344692|-82.000656|2016-12-06T00:05:48Z|Rain|10.9|1003.2|74
DTW|42.352627|-83.23929|2016-12-06T00:01:48Z|Sunny|2.0|1013.9|86
LAX|34.02018|-118.691925|2016-12-05T21:41:48Z|Sunny|9.8|1024.8|62
YYC|51.012783|-114.35434|2016-12-05T21:57:48Z|Sunny|-3.9|1022.2|100
DEN|39.764256|-104.99519|2016-12-05T22:37:48Z|Sunny|1.7|1025.2|75
YQB|46.85792|-71.48616|2016-12-06T00:49:48Z|Sunny|-2.2|1018.2|93
PHX|33.6051|-112.40524|2016-12-05T22:05:48Z|Sunny|9.7|1022.7|67
SLC|40.776524|-112.06057|2016-12-05T22:05:48Z|Sunny|1.5|1017.3|82
ORD|41.833393|-88.012344|2016-12-05T23:41:48Z|Rain|1.4|1010.3|100
SFO|37.75768|-122.50764|2016-12-12T21:25:48Z|Sunny|1.6|1019.4|70
MEX|19.411406|-99.75886|2016-12-12T22:57:48Z|Sunny|22.5|1034.5|49
DFW|32.82035|-97.011536|2016-12-12T23:05:48Z|Rain|11.0|1008.2|84
YWG|49.853737|-97.292305|2016-12-12T23:05:48Z|Sunny|-3.4|1015.8|97
MSY|30.020687|-90.02359|2016-12-12T23:33:48Z|Sunny|7.8|1026.8|66
BOS|42.31329|-71.61747|2016-12-13T00:49:48Z|Rain|3.9|1012.8|93
YVR|49.256107|-123.193954|2016-12-12T21:21:48Z|Sunny|-4.0|1022.0|100
JAX|30.344692|-82.000656|2016-12-13T00:05:48Z|Sunny|11.0|1020.7|69
DTW|42.352627|-83.23929|2016-12-13T00:01:48Z|Sunny|2.0|1025.9|74
YYC|51.012783|-114.35434|2016-12-12T21:57:48Z|Sunny|-3.9|1013.3|92
LAX|34.02018|-118.691925|2016-12-12T21:41:48Z|Sunny|9.9|1015.5|66
DEN|39.764256|-104.99519|2016-12-12T22:37:48Z|Rain|1.7|1003.0|100
YQB|46.85792|-71.48616|2016-12-13T00:49:48Z|Sunny|-2.1|1022.4|86
PHX|33.6051|-112.40524|2016-12-12T22:05:48Z|Sunny|9.8|1019.4|71
SLC|40.776524|-112.06057|2016-12-12T22:05:48Z|Sunny|1.6|1020.6|81
ORD|41.833393|-88.012344|2016-12-12T23:41:48Z|Sunny|1.4|1026.4|71
SFO|37.75768|-122.50764|2016-12-19T21:25:48Z|Sunny|1.7|1015.1|75
MSY|30.020687|-90.02359|2016-12-19T23:33:48Z|Rain|7.9|1007.9|87
BOS|42.31329|-71.61747|2016-12-20T00:49:48Z|Sunny|4.0|1014.3|70
MEX|19.411406|-99.75886|2016-12-19T22:57:48Z|Sunny|22.5|1024.4|40
JAX|30.344692|-82.000656|2016-12-20T00:05:48Z|Sunny|11.1|1024.9|52
DFW|32.82035|-97.011536|2016-12-19T23:05:48Z|Sunny|11.1|1024.4|55
YWG|49.853737|-97.292305|2016-12-19T23:05:48Z|Snow|-3.3|1011.1|100
YYC|51.012783|-114.35434|2016-12-19T21:57:48Z|Snow|-3.9|1002.3|100
YQB|46.85792|-71.48616|2016-12-20T00:49:48Z|Snow|-2.0|1007.1|100
YVR|49.256107|-123.193954|2016-12-19T21:21:48Z|Snow|-3.9|1009.9|100
DTW|42.352627|-83.23929|2016-12-20T00:01:48Z|Rain|2.1|1004.4|100
PHX|33.6051|-112.40524|2016-12-19T22:05:48Z|Sunny|9.9|1017.0|53
SLC|40.776524|-112.06057|2016-12-19T22:05:48Z|Rain|1.6|1009.7|100
LAX|34.02018|-118.691925|2016-12-19T21:41:48Z|Sunny|10.0|1019.2|71
ORD|41.833393|-88.012344|2016-12-19T23:41:48Z|Rain|1.4|1012.6|100
DEN|39.764256|-104.99519|2016-12-19T22:37:48Z|Sunny|1.8|1021.6|75
MSY|30.020687|-90.02359|2016-12-26T23:33:48Z|Rain|7.9|1002.4|81
SFO|37.75768|-122.50764|2016-12-26T21:25:48Z|Sunny|1.7|1036.2|87
BOS|42.31329|-71.61747|2016-12-27T00:49:48Z|Sunny|4.1|1024.7|75
MEX|19.411406|-99.75886|2016-12-26T22:57:48Z|Sunny|22.5|1016.3|40
DFW|32.82035|-97.011536|2016-12-26T23:05:48Z|Rain|11.2|1011.9|78
JAX|30.344692|-82.000656|2016-12-27T00:05:48Z|Sunny|11.2|1022.8|64
YWG|49.853737|-97.292305|2016-12-26T23:05:48Z|Sunny|-3.3|1024.2|90
YYC|51.012783|-114.35434|2016-12-26T21:57:48Z|Sunny|-3.8|1018.3|100
YVR|49.256107|-123.193954|2016-12-26T21:21:48Z|Sunny|-3.9|1028.0|99
YQB|46.85792|-71.48616|2016-12-27T00:49:48Z|Sunny|-1.9|1029.6|99
DTW|42.352627|-83.23929|2016-12-27T00:01:48Z|Rain|2.2|999.0|100
PHX|33.6051|-112.40524|2016-12-26T22:05:48Z|Rain|10.0|1010.4|87
LAX|34.02018|-118.691925|2016-12-26T21:41:48Z|Sunny|10.1|1022.2|66
SLC|40.776524|-112.06057|2016-12-26T22:05:48Z|Sunny|1.6|1016.3|70
ORD|41.833393|-88.012344|2016-12-26T23:41:48Z|Sunny|1.5|1020.6|82
DEN|39.764256|-104.99519|2016-12-26T22:37:48Z|Sunny|1.8|1020.4|75
MSY|30.020687|-90.02359|2017-01-02T23:33:48Z|Rain|8.0|1004.1|81
SFO|37.75768|-122.50764|2017-01-02T21:25:48Z|Sunny|1.8|1029.8|81
MEX|19.411406|-99.75886|2017-01-02T22:57:48Z|Sunny|22.4|1019.1|40
BOS|42.31329|-71.61747|2017-01-03T00:49:48Z|Rain|4.2|996.3|100
DFW|32.82035|-97.011536|2017-01-02T23:05:48Z|Sunny|11.3|1025.7|68
JAX|30.344692|-82.000656|2017-01-03T00:05:48Z|Sunny|11.3|1034.9|55
YWG|49.853737|-97.292305|2017-01-02T23:05:48Z|Sunny|-3.2|1016.0|100
YYC|51.012783|-114.35434|2017-01-02T21:57:48Z|Sunny|-3.8|1021.3|100
YQB|46.85792|-71.48616|2017-01-03T00:49:48Z|Sunny|-1.8|1026.2|79
YVR|49.256107|-123.193954|2017-01-02T21:21:48Z|Snow|-3.8|1008.1|100
DTW|42.352627|-83.23929|2017-01-03T00:01:48Z|Sunny|2.3|1036.0|92
PHX|33.6051|-112.40524|2017-01-02T22:05:48Z|Rain|10.1|1008.7|71
SLC|40.776524|-112.06057|2017-01-02T22:05:48Z|Rain|1.7|1010.1|100
LAX|34.02018|-118.691925|2017-01-02T21:41:48Z|Sunny|10.2|1024.5|66
ORD|41.833393|-88.012344|2017-01-02T23:41:48Z|Sunny|1.5|1015.5|70
DEN|39.764256|-104.99519|2017-01-02T22:37:48Z|Rain|1.9|1005.3|100
SFO|37.75768|-122.50764|2017-01-09T21:25:49Z|Sunny|1.8|1026.2|81
MSY|30.020687|-90.02359|2017-01-09T23:33:49Z|Sunny|8.0|1037.8|57
MEX|19.411406|-99.75886|2017-01-09T22:57:49Z|Sunny|22.4|1021.9|49
DFW|32.82035|-97.011536|2017-01-09T23:05:49Z|Sunny|11.5|1027.6|68
BOS|42.31329|-71.61747|2017-01-10T00:49:49Z|Sunny|4.3|1029.8|69
JAX|30.344692|-82.000656|2017-01-10T00:05:49Z|Sunny|11.4|1017.1|63
YWG|49.853737|-97.292305|2017-01-09T23:05:49Z|Snow|-3.2|1009.6|100
YYC|51.012783|-114.35434|2017-01-09T21:57:49Z|Sunny|-3.7|1018.8|85
YVR|49.256107|-123.193954|2017-01-09T21:21:49Z|Sunny|-3.8|1014.8|99
YQB|46.85792|-71.48616|2017-01-10T00:49:49Z|Snow|-1.7|1010.9|100
DTW|42.352627|-83.23929|2017-01-10T00:01:49Z|Rain|2.4|1013.2|92
PHX|33.6051|-112.40524|2017-01-09T22:05:49Z|Sunny|10.2|1018.4|70
LAX|34.02018|-118.691925|2017-01-09T21:41:49Z|Sunny|10.3|1032.8|57
SLC|40.776524|-112.06057|2017-01-09T22:05:49Z|Rain|1.7|1012.6|100
ORD|41.833393|-88.012344|2017-01-09T23:41:49Z|Sunny|1.5|1023.3|76
DEN|39.764256|-104.99519|2017-01-09T22:37:49Z|Sunny|1.9|1021.7|75
SFO|37.75768|-122.50764|2017-01-16T21:25:49Z|Rain|1.9|1010.0|93
MSY|30.020687|-90.02359|2017-01-16T23:33:49Z|Sunny|8.1|1016.2|61
BOS|42.31329|-71.61747|2017-01-17T00:49:49Z|Sunny|4.4|1014.3|85
MEX|19.411406|-99.75886|2017-01-16T22:57:49Z|Rain|22.4|1008.6|56
DFW|32.82035|-97.011536|2017-01-16T23:05:49Z|Sunny|11.6|1014.0|67
JAX|30.344692|-82.000656|2017-01-17T00:05:49Z|Sunny|11.5|1021.1|63
YWG|49.853737|-97.292305|2017-01-16T23:05:49Z|Sunny|-3.1|1017.0|83
YYC|51.012783|-114.35434|2017-01-16T21:57:49Z|Sunny|-3.7|1018.2|98
YVR|49.256107|-123.193954|2017-01-16T21:21:49Z|Sunny|-3.8|1015.4|92
YQB|46.85792|-71.48616|2017-01-17T00:49:49Z|Snow|-1.6|1009.2|100
DTW|42.352627|-83.23929|2017-01-17T00:01:49Z|Sunny|2.4|1016.1|85
LAX|34.02018|-118.691925|2017-01-16T21:41:49Z|Sunny|10.3|1035.1|61
DEN|39.764256|-104.99519|2017-01-16T22:37:49Z|Sunny|2.0|1028.5|75
PHX|33.6051|-112.40524|2017-01-16T22:05:49Z|Sunny|10.3|1024.4|70
SLC|40.776524|-112.06057|2017-01-16T22:05:49Z|Sunny|1.8|1015.7|93
ORD|41.833393|-88.012344|2017-01-16T23:41:49Z|Sunny|1.6|1021.3|88
MSY|30.020687|-90.02359|2017-01-23T23:33:49Z|Sunny|8.1|1015.7|61
BOS|42.31329|-71.61747|2017-01-24T00:49:49Z|Rain|4.5|1006.8|91
SFO|37.75768|-122.50764|2017-01-23T21:25:49Z|Sunny|1.9|1013.8|93
JAX|30.344692|-82.000656|2017-01-24T00:05:49Z|Sunny|11.6|1014.4|63
MEX|19.411406|-99.75886|2017-01-23T22:57:49Z|Sunny|22.4|1029.6|43
YYC|51.012783|-114.35434|2017-01-23T21:57:49Z|Sunny|-3.7|1014.5|100
DFW|32.82035|-97.011536|2017-01-23T23:05:49Z|Rain|11.7|1005.2|77
YQB|46.85792|-71.48616|2017-01-24T00:49:49Z|Sunny|-1.5|1014.1|91
YWG|49.853737|-97.292305|2017-01-23T23:05:49Z|Snow|-3.1|1012.2|100
YVR|49.256107|-123.193954|2017-01-23T21:21:49Z|Snow|-3.7|1001.5|100
PHX|33.6051|-112.40524|2017-01-23T22:05:49Z|Sunny|10.4|1020.7|57
DTW|42.352627|-83.23929|2017-01-24T00:01:49Z|Rain|2.5|1003.4|100
SLC|40.776524|-112.06057|2017-01-23T22:05:49Z|Rain|1.8|1003.2|100
ORD|41.833393|-88.012344|2017-01-23T23:41:49Z|Sunny|1.6|1013.8|87
LAX|34.02018|-118.691925|2017-01-23T21:41:49Z|Sunny|10.4|1018.1|53
DEN|39.764256|-104.99519|2017-01-23T22:37:49Z|Sunny|2.0|1013.9|93
MSY|30.020687|-90.02359|2017-01-30T23:33:49Z|Sunny|8.2|1014.1|75
SFO|37.75768|-122.50764|2017-01-30T21:25:49Z|Sunny|2.0|1016.9|86
BOS|42.31329|-71.61747|2017-01-31T00:49:49Z|Sunny|4.6|1015.0|63
MEX|19.411406|-99.75886|2017-01-30T22:57:49Z|Sunny|22.4|1033.3|37
JAX|30.344692|-82.000656|2017-01-31T00:05:49Z|Sunny|11.7|1018.6|67
DFW|32.82035|-97.011536|2017-01-30T23:05:49Z|Sunny|11.7|1019.8|63
YYC|51.012783|-114.35434|2017-01-30T21:57:49Z|Sunny|-3.6|1013.9|91
YWG|49.853737|-97.292305|2017-01-30T23:05:49Z|Sunny|-3.0|1021.0|89
YQB|46.85792|-71.48616|2017-01-31T00:49:49Z|Sunny|-1.4|1014.7|84
YVR|49.256107|-123.193954|2017-01-30T21:21:49Z|Sunny|-3.7|1018.0|98
PHX|33.6051|-112.40524|2017-01-30T22:05:49Z|Sunny|10.5|1025.0|53
DTW|42.352627|-83.23929|2017-01-31T00:01:49Z|Sunny|2.6|1016.5|91
LAX|34.02018|-118.691925|2017-01-30T21:41:49Z|Sunny|10.5|1020.1|65
DEN|39.764256|-104.99519|2017-01-30T22:37:49Z|Sunny|2.1|1017.3|69
SLC|40.776524|-112.06057|2017-01-30T22:05:49Z|Sunny|1.8|1014.5|87
ORD|41.833393|-88.012344|2017-01-30T23:41:49Z|Sunny|1.7|1023.1|70
MSY|30.020687|-90.02359|2017-02-06T23:33:49Z|Sunny|8.2|1018.4|75
SFO|37.75768|-122.50764|2017-02-06T21:25:49Z|Sunny|2.0|1016.1|69
BOS|42.31329|-71.61747|2017-02-07T00:49:49Z|Sunny|4.7|1016.1|73
MEX|19.411406|-99.75886|2017-02-06T22:57:49Z|Sunny|22.3|1018.8|43
JAX|30.344692|-82.000656|2017-02-07T00:05:49Z|Sunny|11.8|1025.4|67
DFW|32.82035|-97.011536|2017-02-06T23:05:49Z|Sunny|11.8|1041.8|54
YYC|51.012783|-114.35434|2017-02-06T21:57:49Z|Snow|-3.6|998.2|100
YWG|49.853737|-97.292305|2017-02-06T23:05:49Z|Sunny|-2.9|1024.6|89
YVR|49.256107|-123.193954|2017-02-06T21:21:49Z|Sunny|-3.7|1027.2|100
YQB|46.85792|-71.48616|2017-02-07T00:49:49Z|Sunny|-1.3|1028.6|100
DTW|42.352627|-83.23929|2017-02-07T00:01:49Z|Sunny|2.7|1020.2|91
PHX|33.6051|-112.40524|2017-02-06T22:05:49Z|Sunny|10.6|1021.1|60
LAX|34.02018|-118.691925|2017-02-06T21:41:49Z|Sunny|10.6|1024.5|52
SLC|40.776524|-112.06057|2017-02-06T22:05:49Z|Sunny|1.9|1015.1|87
DEN|39.764256|-104.99519|2017-02-06T22:37:49Z|Sunny|2.1|1016.9|92
ORD|41.833393|-88.012344|2017-02-06T23:41:49Z|Sunny|1.7|1016.3|87
MSY|30.020687|-90.02359|2017-02-13T23:33:49Z|Sunny|8.3|1015.3|65
SFO|37.75768|-122.50764|2017-02-13T21:25:49Z|Sunny|2.0|1029.6|74
BOS|42.31329|-71.61747|2017-02-14T00:49:49Z|Sunny|4.8|1018.6|84
MEX|19.411406|-99.75886|2017-02-13T22:57:49Z|Sunny|22.3|1025.6|43
JAX|30.344692|-82.000656|2017-02-14T00:05:49Z|Rain|11.9|1008.2|76
DFW|32.82035|-97.011536|2017-02-13T23:05:49Z|Rain|11.9|997.6|76
YYC|51.012783|-114.35434|2017-02-13T21:57:49Z|Sunny|-3.6|1023.7|91
YWG|49.853737|-97.292305|2017-02-13T23:05:49Z|Sunny|-2.9|1017.6|82
YQB|46.85792|-71.48616|2017-02-14T00:49:49Z|Sunny|-1.2|1020.2|97
YVR|49.256107|-123.193954|2017-02-13T21:21:49Z|Sunny|-3.6|1023.0|98
PHX|33.6051|-112.40524|2017-02-13T22:05:49Z|Rain|10.7|1009.6|91
SLC|40.776524|-112.06057|2017-02-13T22:05:49Z|Rain|1.9|992.4|93
DTW|42.352627|-83.23929|2017-02-14T00:01:49Z|Sunny|2.7|1017.7|68
ORD|41.833393|-88.012344|2017-02-13T23:41:49Z|Sunny|1.7|1018.0|94
LAX|34.02018|-118.691925|2017-02-13T21:41:49Z|Sunny|10.6|1017.2|56
DEN|39.764256|-104.99519|2017-02-13T22:37:49Z|Sunny|2.2|1033.8|69
SFO|37.75768|-122.50764|2017-02-20T21:25:50Z|Rain|2.1|998.1|100
MSY|30.020687|-90.02359|2017-02-20T23:33:50Z|Sunny|8.3|1014.3|70
MEX|19.411406|-99.75886|2017-02-20T22:57:50Z|Rain|22.3|1009.7|49
BOS|42.31329|-71.61747|2017-02-21T00:49:50Z|Sunny|4.9|1013.6|68
DFW|32.82035|-97.011536|2017-02-20T23:05:50Z|Sunny|12.0|1025.7|50
JAX|30.344692|-82.000656|2017-02-21T00:05:50Z|Rain|12.0|1009.4|82
YWG|49.853737|-97.292305|2017-02-20T23:05:50Z|Sunny|-2.8|1022.9|100
YYC|51.012783|-114.35434|2017-02-20T21:57:50Z|Snow|-3.5|993.2|100
YVR|49.256107|-123.193954|2017-02-20T21:21:50Z|Sunny|-3.6|1019.0|98
YQB|46.85792|-71.48616|2017-02-21T00:49:50Z|Snow|-1.1|1009.5|100
DTW|42.352627|-83.23929|2017-02-21T00:01:50Z|Rain|2.8|1006.7|100
PHX|33.6051|-112.40524|2017-02-20T22:05:50Z|Rain|10.8|990.1|79
SLC|40.776524|-112.06057|2017-02-20T22:05:50Z|Sunny|2.0|1018.5|86
LAX|34.02018|-118.691925|2017-02-20T21:41:50Z|Sunny|10.7|1029.9|56
DEN|39.764256|-104.99519|2017-02-20T22:37:50Z|Sunny|2.2|1027.5|80
ORD|41.833393|-88.012344|2017-02-20T23:41:50Z|Sunny|1.8|1013.8|93
MSY|30.020687|-90.02359|2017-02-27T23:33:50Z|Rain|8.3|1004.0|75
SFO|37.75768|-122.50764|2017-02-27T21:25:50Z|Sunny|2.1|1015.0|69
BOS|42.31329|-71.61747|2017-02-28T00:49:50Z|Sunny|5.0|1021.4|67
MEX|19.411406|-99.75886|2017-02-27T22:57:50Z|Sunny|22.3|1030.4|40
JAX|30.344692|-82.000656|2017-02-28T00:05:50Z|Sunny|12.1|1014.0|50
YYC|51.012783|-114.35434|2017-02-27T21:57:50Z|Sunny|-3.5|1026.6|100
DFW|32.82035|-97.011536|2017-02-27T23:05:50Z|Sunny|12.1|1024.6|58
YQB|46.85792|-71.48616|2017-02-28T00:49:50Z|Sunny|-1.0|1014.7|77
YWG|49.853737|-97.292305|2017-02-27T23:05:50Z|Sunny|-2.8|1016.1|82
PHX|33.6051|-112.40524|2017-02-27T22:05:50Z|Sunny|10.8|1015.4|52
YVR|49.256107|-123.193954|2017-02-27T21:21:50Z|Sunny|-3.6|1027.5|100
DTW|42.352627|-83.23929|2017-02-28T00:01:50Z|Rain|2.9|1005.2|100
LAX|34.02018|-118.691925|2017-02-27T21:41:50Z|Sunny|10.8|1015.5|69
DEN|39.764256|-104.99519|2017-02-27T22:37:50Z|Sunny|2.3|1031.9|92
SLC|40.776524|-112.06057|2017-02-27T22:05:50Z|Sunny|2.0|1019.1|93
ORD|41.833393|-88.012344|2017-02-27T23:41:50Z|Rain|1.8|1001.4|100
MSY|30.020687|-90.02359|2017-03-06T23:33:50Z|Rain|8.4|1007.1|86
SFO|37.75768|-122.50764|2017-03-06T21:25:50Z|Sunny|2.2|1018.1|74
MEX|19.411406|-99.75886|2017-03-06T22:57:50Z|Sunny|22.3|1015.2|37
BOS|42.31329|-71.61747|2017-03-07T00:49:50Z|Rain|5.1|1004.0|100
JAX|30.344692|-82.000656|2017-03-07T00:05:50Z|Sunny|12.1|1032.5|62
DFW|32.82035|-97.011536|2017-03-06T23:05:50Z|Rain|12.2|1009.8|76
YWG|49.853737|-97.292305|2017-03-06T23:05:50Z|Sunny|-2.7|1020.2|100
YYC|51.012783|-114.35434|2017-03-06T21:57:50Z|Snow|-3.4|1011.1|100
YQB|46.85792|-71.48616|2017-03-07T00:49:50Z|Sunny|-0.9|1016.9|77
YVR|49.256107|-123.193954|2017-03-06T21:21:50Z|Snow|-3.5|1010.7|100
PHX|33.6051|-112.40524|2017-03-06T22:05:50Z|Sunny|10.9|1015.4|52
DTW|42.352627|-83.23929|2017-03-07T00:01:50Z|Sunny|3.0|1015.3|83
SLC|40.776524|-112.06057|2017-03-06T22:05:50Z|Sunny|2.1|1015.1|80
LAX|34.02018|-118.691925|2017-03-06T21:41:50Z|Rain|10.8|1012.5|91
ORD|41.833393|-88.012344|2017-03-06T23:41:50Z|Rain|1.9|1012.0|100
DEN|39.764256|-104.99519|2017-03-06T22:37:50Z|Rain|2.3|1007.0|98
SFO|37.75768|-122.50764|2017-03-13T21:25:50Z|Sunny|2.2|1016.3|86
MEX|19.411406|-99.75886|2017-03-13T22:57:50Z|Rain|22.3|1009.4|52
DFW|32.82035|-97.011536|2017-03-13T23:05:50Z|Rain|12.3|1007.9|81
YWG|49.853737|-97.292305|2017-03-13T23:05:50Z|Sunny|-2.7|1031.9|100
YVR|49.256107|-123.193954|2017-03-13T21:21:50Z|Snow|-3.5|1012.0|100
MSY|30.020687|-90.02359|2017-03-13T23:33:50Z|Rain|8.4|1000.4|86
DTW|42.352627|-83.23929|2017-03-14T00:01:50Z|Sunny|3.1|1015.2|77
LAX|34.02018|-118.691925|2017-03-13T21:41:50Z|Sunny|10.9|1016.3|64
BOS|42.31329|-71.61747|2017-03-14T00:49:50Z|Sunny|5.2|1029.2|67
DEN|39.764256|-104.99519|2017-03-13T22:37:50Z|Rain|2.4|1007.2|100
JAX|30.344692|-82.000656|2017-03-14T00:05:50Z|Sunny|12.2|1020.4|66
YYC|51.012783|-114.35434|2017-03-13T21:57:50Z|Sunny|-3.4|1016.4|84
YQB|46.85792|-71.48616|2017-03-14T00:49:50Z|Snow|-0.8|1003.7|100
PHX|33.6051|-112.40524|2017-03-13T22:05:50Z|Sunny|11.0|1020.0|64
SLC|40.776524|-112.06057|2017-03-13T22:05:50Z|Sunny|2.1|1015.9|80
ORD|41.833393|-88.012344|2017-03-13T23:41:50Z|Rain|1.9|1003.4|100
SFO|37.75768|-122.50764|2017-03-20T21:25:50Z|Rain|2.3|987.6|100
MSY|30.020687|-90.02359|2017-03-20T23:33:50Z|Sunny|8.5|1018.0|74
MEX|19.411406|-99.75886|2017-03-20T22:57:50Z|Sunny|22.2|1022.3|37
BOS|42.31329|-71.61747|2017-03-21T00:49:50Z|Sunny|5.3|1027.5|67
JAX|30.344692|-82.000656|2017-03-21T00:05:50Z|Sunny|12.3|1019.3|50
DFW|32.82035|-97.011536|2017-03-20T23:05:50Z|Sunny|12.3|1024.2|66
YYC|51.012783|-114.35434|2017-03-20T21:57:50Z|Snow|-3.4|1001.6|100
YWG|49.853737|-97.292305|2017-03-20T23:05:50Z|Sunny|-2.6|1020.9|100
YVR|49.256107|-123.193954|2017-03-20T21:21:50Z|Sunny|-3.5|1015.7|100
YQB|46.85792|-71.48616|2017-03-21T00:49:50Z|Snow|-0.7|1006.9|100
DTW|42.352627|-83.23929|2017-03-21T00:01:50Z|Sunny|3.1|1015.2|83
PHX|33.6051|-112.40524|2017-03-20T22:05:50Z|Rain|11.1|999.6|68
LAX|34.02018|-118.691925|2017-03-20T21:41:50Z|Sunny|11.0|1015.9|64
SLC|40.776524|-112.06057|2017-03-20T22:05:50Z|Rain|2.2|1010.8|100
DEN|39.764256|-104.99519|2017-03-20T22:37:50Z|Rain|2.4|1011.2|100
ORD|41.833393|-88.012344|2017-03-20T23:41:50Z|Rain|2.0|999.9|100
SFO|37.75768|-122.50764|2017-03-27T21:25:50Z|Sunny|2.3|1021.8|69
MSY|30.020687|-90.02359|2017-03-27T23:33:50Z|Sunny|8.5|1017.7|60
BOS|42.31329|-71.61747|2017-03-28T00:49:50Z|Sunny|5.4|1020.5|62
